[set,]image_path[,label,x1,y1,,,x2,y2,,]
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0317.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0277.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0288.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_1343.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_1347.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0298.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0273.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0313.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0307.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0306.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0312.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0272.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0299.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_1346.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_1350.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_1344.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0304.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0310.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0311.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0305.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_1345.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_1351.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_1348.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0297.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0283.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0320.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0308.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0309.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0282.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0296.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_1349.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0280.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0294.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0295.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0281.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0285.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0291.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0290.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0284.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0292.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0286.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0279.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0319.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0318.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0278.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0287.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_0293.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_1339.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/pig/IMG_1338.JPG,pig,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_1242.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_1243.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_1241.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_1250.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_1244.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_1245.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_1251.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_1247.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_1246.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0103.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0117.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0116.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0102.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0114.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0100.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_1236.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0128.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0129.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_1237.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0101.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0115.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0111.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0105.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0104.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0110.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0106.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0112.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0113.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0107.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0122.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0123.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0121.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0109.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0108.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0120.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0118.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0130.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0124.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0125.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0131.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0119.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_1239.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0127.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_0126.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_1238.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_1248.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/lemon/IMG_1249.JPG,lemon,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0238.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0239.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0261.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0249.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_1209.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_1221.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_1235.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_1234.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_1220.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0248.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0260.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0262.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_1222.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_1223.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0263.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0267.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_1233.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_1227.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_1226.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_1232.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0266.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0258.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0270.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0264.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_1224.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_1230.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_1218.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_1219.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_1231.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_1225.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0265.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0271.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0259.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0254.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0240.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0268.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_1228.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_1214.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_1215.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_1229.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0269.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0241.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0255.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0243.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0257.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_1217.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0256.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0242.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0246.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0252.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_1212.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_1213.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0253.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0247.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0251.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0245.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_1211.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_1210.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0244.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/sheep/IMG_0250.JPG,sheep,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_1028.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0849.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0861.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0875.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0901.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0900.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0874.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0860.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0848.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_1029.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0876.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0862.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0889.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0902.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0903.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0888.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0863.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0877.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0873.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0867.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0898.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0899.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0866.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0872.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_1039.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0864.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0870.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0858.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0904.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0905.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0859.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0871.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0865.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_1038.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_1040.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_1021.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_1035.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0868.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0854.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0883.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0897.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0896.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0882.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0855.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0869.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_1034.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_1036.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_1022.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0857.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0894.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0880.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0881.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0895.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0856.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_1023.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_1037.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_1033.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_1027.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0852.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0891.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0885.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0884.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0890.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0853.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_1026.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_1032.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_1024.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_1030.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0851.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0879.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0886.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0892.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0893.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0887.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0878.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_0850.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_1031.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/duck/duck_1025.JPG,duck,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_1109.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_1096.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_0439.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_1097.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_1095.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_1094.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_1090.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_1091.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_1118.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_1093.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_1092.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_0466.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_0472.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_0473.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_0467.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_0459.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_0471.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_0465.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_0464.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_0470.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_0458.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_0474.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_0460.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_0448.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_0449.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_0461.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_0475.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_0463.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_0477.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_0476.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_0462.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_0447.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_0453.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_0452.JPG,cheese,0,0,,,0,0,,
TRAIN,gs://src-media.ignorethegap.com/cheese/cheese_0446.JPG,cheese,0,0,,,0,0,,
